datetime,open,high,low,close
2019-10-14,17.35,17.35,15.63,15.69
2019-10-15,15.61,15.68,15.03,15.22
2019-10-16,15.23,15.61,14.35,14.48
2019-10-17,14.68,15.4,14.68,15.4
2019-10-18,15.62,16.2,14.92,15.38
2019-10-21,15.38,15.39,14.43,14.5
2019-10-22,14.35,14.69,14.21,14.34
2019-10-23,14.42,14.65,14.24,14.52
2019-10-24,14.0,14.19,13.66,13.85
2019-10-25,14.15,14.28,13.53,13.61
2019-10-28,14.38,14.6,13.91,13.97
2019-10-29,14.18,14.43,13.93,14.13
2019-10-30,14.27,14.43,14.11,14.39
2019-10-31,14.46,14.76,14.36,14.67
2019-11-01,14.82,14.88,13.98,14.45
2019-11-04,14.85,15.2,14.33,14.8
2019-11-05,14.95,16.36,14.93,15.11
2019-11-06,15.27,15.53,14.82,14.9
2019-11-07,15.04,15.51,14.88,15.04
2019-11-08,15.59,15.73,15.13,15.19
2019-11-11,15.16,15.55,14.98,15.44
2019-11-12,15.46,15.52,14.86,14.88
2019-11-13,14.98,15.28,14.98,15.13
2019-11-14,15.24,15.42,15.12,15.39
2019-11-15,15.54,16.03,15.38,15.41
2019-11-18,16.11,16.11,14.62,14.62
2019-11-19,14.78,14.78,13.72,14.17
2019-11-20,13.85,14.1,13.45,13.75
2019-11-21,13.9,14.31,13.54,13.96
2019-11-22,13.98,14.59,13.45,14.45
2019-11-25,14.95,15.12,14.41,14.42
2019-11-26,14.35,14.73,14.05,14.44
2019-11-27,14.78,14.78,14.06,14.27
2019-11-28,14.2,14.25,13.84,13.84
2019-11-29,13.91,14.74,13.52,14.04
2019-12-02,14.52,14.67,13.72,13.74
2019-12-03,13.96,14.06,13.58,13.66
2019-12-04,13.85,14.11,13.5,13.58
2019-12-05,13.4,13.56,12.8,12.91
2019-12-06,12.68,12.71,12.41,12.46
2019-12-09,13.0,13.0,12.57,12.6
2019-12-10,12.63,12.78,12.5,12.58
2019-12-11,12.76,12.76,12.37,12.37
2019-12-12,12.43,12.52,12.35,12.52
2019-12-13,12.57,14.38,12.38,14.02
2019-12-16,14.14,14.14,13.18,13.48
2019-12-17,13.64,15.76,13.51,14.17
2019-12-18,14.26,15.22,14.12,14.46
2019-12-19,14.75,15.18,14.63,15.11
2019-12-20,15.54,15.71,14.71,14.8
2019-12-23,15.13,15.33,13.94,14.3
2019-12-24,14.52,14.54,13.47,13.47
2019-12-25,13.25,13.62,13.24,13.53
2019-12-26,13.68,13.85,13.12,13.28
2019-12-27,13.52,14.38,13.52,13.69
2019-12-30,14.14,15.14,13.89,14.76
2019-12-31,15.05,15.58,15.05,15.25
2020-01-02,16.1,17.11,15.51,15.52
2020-01-03,15.9,16.0,15.14,15.29
2020-01-06,15.82,16.46,15.57,16.02
2020-01-07,16.25,16.6,16.08,16.35
2020-01-08,16.39,16.7,16.2,16.21
2020-01-09,16.6,16.6,15.78,15.78
2020-01-10,16.06,16.23,15.43,15.44
2020-01-13,15.93,15.96,15.2,15.25
2020-01-14,15.47,15.61,14.77,14.88
2020-01-15,15.16,15.16,14.58,14.8
2020-01-16,14.87,15.07,13.68,14.14
2020-01-17,14.0,14.13,13.54,13.72
2020-01-20,14.8,14.8,14.07,14.4
2020-01-21,14.85,16.17,14.61,15.88
2020-01-22,16.49,20.01,15.19,15.19
2020-01-23,16.18,19.0,15.55,17.37
2020-02-03,30.1,32.86,26.05,32.46
2020-02-04,25.69,26.81,23.4,23.4
2020-02-05,23.62,23.67,20.92,21.04
2020-02-06,20.94,21.72,19.91,21.01
2020-02-07,21.85,22.41,21.07,22.26
2020-02-10,23.42,23.42,21.86,21.87
2020-02-11,22.13,22.13,19.92,20.03
2020-02-12,20.44,20.44,19.0,19.3
2020-02-13,19.32,20.04,19.0,19.69
2020-02-14,19.98,19.98,18.71,18.78
2020-02-17,19.63,19.85,18.08,18.96
2020-02-18,18.95,20.01,18.7,19.04
2020-02-19,19.39,19.51,18.89,19.35
2020-02-20,19.21,20.03,19.07,19.57
2020-02-21,20.0,22.05,19.94,20.77
2020-02-24,21.7,22.62,21.18,22.45
2020-02-25,24.5,24.57,22.74,23.13
2020-02-26,24.14,24.58,23.29,23.85
2020-02-27,24.25,24.25,20.26,20.54
2020-02-28,22.15,24.14,21.22,24.14
2020-03-02,23.77,23.77,20.78,21.44
2020-03-03,21.54,21.54,20.3,20.89
2020-03-04,20.79,21.48,20.63,21.08
2020-03-05,21.42,21.83,21.06,21.45
2020-03-06,21.99,22.73,21.98,22.73
2020-03-09,24.91,28.65,24.7,28.65
2020-03-10,27.07,29.83,26.41,27.82
2020-03-11,27.94,28.16,27.24,27.69
2020-03-12,29.05,31.75,29.05,30.5
2020-03-13,38.44,38.87,33.03,37.42
2020-03-16,38.1,40.63,35.17,40.57
2020-03-17,38.5,43.98,38.03,40.15
2020-03-18,40.06,40.06,29.88,35.29
2020-03-19,38.0,42.1,35.81,37.0
2020-03-20,35.18,36.15,31.79,32.84
2020-03-23,43.15,43.15,37.39,38.28
2020-03-24,35.64,37.06,34.0,35.29
2020-03-25,36.8,36.8,33.79,34.64
2020-03-26,34.45,34.45,32.99,33.67
2020-03-27,33.69,34.39,32.97,34.39
2020-03-30,35.41,35.41,33.92,33.92
2020-03-31,32.88,32.88,31.04,31.44
2020-04-01,31.37,31.37,28.83,29.59
2020-04-02,29.56,29.56,27.95,27.95
2020-04-03,28.15,29.44,27.83,28.98
2020-04-07,28.95,28.95,26.65,26.7
2020-04-08,26.8,26.8,24.78,24.88
2020-04-09,24.6,24.6,23.43,23.61
2020-04-10,23.54,23.58,22.06,22.71
2020-04-13,23.31,23.31,21.08,21.08
2020-04-14,21.01,21.01,19.4,20.27
2020-04-15,20.24,21.29,19.87,20.95
2020-04-16,21.19,21.19,20.35,20.62
2020-04-17,21.5,21.63,20.43,20.7
2020-04-20,21.55,21.55,20.81,20.93
2020-04-21,21.14,22.09,20.43,20.86
2020-04-22,21.24,21.28,20.55,20.57
2020-04-23,19.79,20.12,19.11,19.21
2020-04-24,19.57,19.58,18.9,18.94
2020-04-27,19.84,19.84,18.59,18.64
2020-04-28,18.8,19.72,18.52,18.7
2020-04-29,19.16,20.04,18.99,19.66
2020-04-30,20.16,21.57,20.16,21.47
2020-05-06,23.47,23.47,20.48,20.72
2020-05-07,21.11,21.11,19.68,19.69
2020-05-08,19.7,19.7,18.8,18.81
2020-05-11,19.83,19.83,18.77,19.28
2020-05-12,19.7,19.7,19.01,19.42
2020-05-13,19.87,19.87,19.15,19.26
2020-05-14,19.83,19.83,18.61,19.26
2020-05-15,19.43,19.51,18.79,18.89
2020-05-18,18.55,18.88,18.13,18.39
2020-05-19,18.46,18.46,17.65,17.89
2020-05-20,17.61,17.95,17.3,17.95
2020-05-21,18.07,18.71,17.62,18.71
2020-05-22,20.9,23.5,20.8,21.0
2020-05-25,22.28,22.76,19.25,19.42
2020-05-26,19.85,19.85,18.38,18.96
2020-05-27,19.07,19.79,18.89,19.67
2020-05-28,19.29,21.17,18.8,19.64
2020-05-29,20.55,20.55,19.79,19.91
2020-06-01,19.08,19.08,17.86,18.06
2020-06-02,18.36,18.51,17.55,17.59
2020-06-03,17.76,19.03,17.69,18.08
2020-06-04,18.38,18.66,18.06,18.21
2020-06-05,18.16,18.19,17.52,17.55
2020-06-08,18.1,18.25,17.44,17.56
2020-06-09,17.7,17.79,17.44,17.63
2020-06-10,17.84,18.11,17.68,18.04
2020-06-11,18.09,19.01,17.85,18.52
2020-06-12,19.5,19.6,17.94,18.15
2020-06-15,19.17,19.6,18.24,19.6
2020-06-16,18.97,18.97,17.35,17.54
2020-06-17,17.82,18.24,17.65,17.94
2020-06-18,18.3,18.5,17.75,18.13
2020-06-19,18.27,18.73,17.88,18.39
2020-06-22,19.45,20.22,18.79,19.7
2020-06-23,20.34,20.69,19.89,19.91
2020-06-24,19.9,21.0,19.8,20.0
2020-06-29,21.0,21.0,18.84,18.84
2020-06-30,18.63,18.63,17.55,17.98
2020-07-01,18.12,19.19,17.76,18.81
2020-07-02,19.11,23.46,19.11,22.53
2020-07-03,24.56,27.82,23.32,25.01
2020-07-06,29.43,39.09,29.43,37.69
2020-07-07,45.67,51.25,33.75,35.55
2020-07-08,34.0,32.2,35.0,33.2
2020-07-09,33.0,34.4,31.5,32.0
2020-07-10,31.3,32.0,30.5,31.0
2020-07-13,31.0,31.5,29.8,30.0
2020-07-14,29.97,32.0,29.24,29.8
2020-07-15,30.26,31.07,29.34,30.3
2020-07-16,30.7,32.76,30.34,32.76
2020-07-17,32.48,32.72,27.59,28.0
2020-07-20,28.91,29.97,26.41,28.81
2020-07-21,29.8,29.8,27.1,27.28
2020-07-22,27.54,29.8,26.29,26.96
2020-07-23,27.45,29.89,27.0,27.87
2020-07-24,28.83,32.11,28.68,31.34
2020-07-27,31.15,31.41,29.7,29.71
2020-07-28,29.31,29.55,28.88,28.9
2020-07-29,29.24,30.37,29.15,29.49
2020-07-30,29.88,30.35,29.56,29.57
2020-07-31,30.03,31.53,30.03,30.72
2020-08-03,32.19,32.56,31.64,31.84
2020-08-04,32.1,32.3,31.69,32.05
2020-08-05,31.71,32.2,31.1,31.41
2020-08-06,31.76,32.2,30.97,31.65
2020-08-07,32.03,32.13,30.75,30.78
2020-08-10,32.0,32.2,30.46,30.7
2020-08-11,30.67,30.7,29.5,29.67
2020-08-12,29.89,30.0,29.16,29.26
2020-08-13,29.13,29.83,28.62,28.75
2020-08-14,28.78,28.79,27.72,28.12
2020-08-17,29.22,32.29,28.76,31.25
2020-08-18,31.86,32.02,30.45,31.0
2020-08-19,31.97,31.97,29.47,29.79
2020-08-20,30.41,30.52,29.06,29.08
2020-08-21,29.21,29.21,28.45,28.92
2020-08-24,30.12,30.12,27.7,27.92
2020-08-25,27.12,27.82,27.12,27.54
2020-08-26,27.87,28.76,27.18,28.61
2020-08-27,28.14,28.25,26.43,26.54
2020-08-28,26.61,27.23,25.77,27.07
2020-08-31,27.95,28.89,26.65,26.65
2020-09-01,26.79,26.9,26.3,26.64
2020-09-02,27.12,27.54,26.67,27.1
2020-09-03,27.53,27.69,27.08,27.37
2020-09-04,27.79,28.94,26.96,27.09
2020-09-07,27.89,28.35,26.7,27.51
2020-09-08,27.49,27.54,26.68,26.89
2020-09-09,27.49,28.0,26.68,26.8
2020-09-10,27.57,27.62,25.88,25.96
2020-09-11,26.02,26.29,24.58,24.74
2020-09-14,25.47,25.47,23.13,23.31
2020-09-15,23.43,23.47,22.35,22.7
2020-09-16,22.74,22.78,21.76,21.98
2020-09-17,22.11,22.42,21.55,21.97
2020-09-18,21.7,23.69,20.97,23.29
